date,warehouse_id,warehouse_name,region,product_id,product_name,category,supplier_name,lead_time_days,unit_cost,unit_price,beginning_inventory,units_received,units_demanded,units_sold,ending_inventory,reorder_point,safety_stock,stockout_flag,days_of_supply
2026-05-13,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,82,0,2,2,80,83,19,False,12.5
2026-05-14,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,80,0,8,8,72,83,19,False,11.2
2026-05-15,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,72,0,6,6,66,83,19,False,10.3
2026-05-16,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,66,0,7,7,59,83,19,False,9.2
2026-05-17,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,59,0,5,5,54,83,19,False,8.4
2026-05-18,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,54,0,5,5,49,83,19,False,7.7
2026-05-19,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,49,0,4,4,45,83,19,False,7.0
2026-05-20,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,45,0,7,7,38,83,19,False,5.9
2026-05-21,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,38,0,4,4,34,83,19,False,5.3
2026-05-22,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,34,0,9,9,25,83,19,False,3.9
2026-05-23,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,25,128,2,2,151,83,19,False,23.6
2026-05-24,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,151,0,1,1,150,83,19,False,23.4
2026-05-25,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,150,0,4,4,146,83,19,False,22.8
2026-05-26,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,146,0,11,11,135,83,19,False,21.1
2026-05-27,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,135,0,3,3,132,83,19,False,20.6
2026-05-28,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,132,0,5,5,127,83,19,False,19.8
2026-05-29,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,127,0,8,8,119,83,19,False,18.6
2026-05-30,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,119,0,7,7,112,83,19,False,17.5
2026-05-31,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,112,0,2,2,110,83,19,False,17.2
2026-06-01,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,110,0,5,5,105,83,19,False,16.4
2026-06-02,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,105,0,5,5,100,83,19,False,15.6
2026-06-03,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,100,0,12,12,88,83,19,False,13.8
2026-06-04,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,88,0,7,7,81,83,19,False,12.7
2026-06-05,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,81,0,1,1,80,83,19,False,12.5
2026-06-06,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,80,0,6,6,74,83,19,False,11.6
2026-06-07,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,74,0,6,6,68,83,19,False,10.6
2026-06-08,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,68,0,6,6,62,83,19,False,9.7
2026-06-09,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,62,0,12,12,50,83,19,False,7.8
2026-06-10,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,50,0,4,4,46,83,19,False,7.2
2026-06-11,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,46,0,4,4,42,83,19,False,6.6
2026-06-12,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,42,0,9,9,33,83,19,False,5.2
2026-06-13,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,33,0,2,2,31,83,19,False,4.8
2026-06-14,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,31,128,2,2,157,83,19,False,24.5
2026-06-15,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,157,0,7,7,150,83,19,False,23.4
2026-06-16,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,150,0,4,4,146,83,19,False,22.8
2026-06-17,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,146,0,6,6,140,83,19,False,21.9
2026-06-18,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,140,0,10,10,130,83,19,False,20.3
2026-06-19,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,130,0,9,9,121,83,19,False,18.9
2026-06-20,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,121,0,2,2,119,83,19,False,18.6
2026-06-21,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,119,0,2,2,117,83,19,False,18.3
2026-06-22,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,117,0,6,6,111,83,19,False,17.3
2026-06-23,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,111,0,11,11,100,83,19,False,15.6
2026-06-24,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,100,0,4,4,96,83,19,False,15.0
2026-06-25,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,96,0,6,6,90,83,19,False,14.1
2026-06-26,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,90,0,12,12,78,83,19,False,12.2
2026-06-27,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,78,0,4,4,74,83,19,False,11.6
2026-06-28,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,74,0,4,4,70,83,19,False,10.9
2026-06-29,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,70,0,10,10,60,83,19,False,9.4
2026-06-30,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,60,0,9,9,51,83,19,False,8.0
2026-07-01,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,51,0,5,5,46,83,19,False,7.2
2026-07-02,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,46,0,7,7,39,83,19,False,6.1
2026-07-03,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,39,0,9,9,30,83,19,False,4.7
2026-07-04,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,30,0,4,4,26,83,19,False,4.1
2026-07-05,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,26,0,9,9,17,83,19,False,2.7
2026-07-06,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,17,128,9,9,136,83,19,False,21.2
2026-07-07,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,136,0,7,7,129,83,19,False,20.2
2026-07-08,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,129,0,5,5,124,83,19,False,19.4
2026-07-09,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,124,0,8,8,116,83,19,False,18.1
2026-07-10,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,116,0,5,5,111,83,19,False,17.3
2026-07-11,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,111,0,6,6,105,83,19,False,16.4
2026-07-12,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,105,0,6,6,99,83,19,False,15.5
2026-07-13,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,99,0,7,7,92,83,19,False,14.4
2026-07-14,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,92,0,5,5,87,83,19,False,13.6
2026-07-15,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,87,0,8,8,79,83,19,False,12.3
2026-07-16,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,79,0,4,4,75,83,19,False,11.7
2026-07-17,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,75,0,5,5,70,83,19,False,10.9
2026-07-18,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,70,0,3,3,67,83,19,False,10.5
2026-07-19,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,67,0,6,6,61,83,19,False,9.5
2026-07-20,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,61,0,7,7,54,83,19,False,8.4
2026-07-21,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,54,0,4,4,50,83,19,False,7.8
2026-07-22,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,50,0,9,9,41,83,19,False,6.4
2026-07-23,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,41,0,7,7,34,83,19,False,5.3
2026-07-24,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,34,0,8,8,26,83,19,False,4.1
2026-07-25,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,26,0,6,6,20,83,19,False,3.1
2026-07-26,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,20,128,2,2,146,83,19,False,22.8
2026-07-27,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,146,0,10,10,136,83,19,False,21.2
2026-07-28,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,136,0,6,6,130,83,19,False,20.3
2026-07-29,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,130,0,15,15,115,83,19,False,18.0
2026-07-30,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,115,0,4,4,111,83,19,False,17.3
2026-07-31,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,111,0,4,4,107,83,19,False,16.7
2026-08-01,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,10,6.5,19.99,107,0,3,3,104,83,19,False,16.2
2026-08-02,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,11,6.5,19.99,104,0,4,4,100,83,19,False,15.6
2026-08-03,WH-WEST,Reno DC,West,H1,Stainless Steel Water Bottle,Home & Kitchen,HomeGoods Direct,9,6.5,19.99,100,0,8,8,92,83,19,False,14.4
2026-05-06,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,63,0,4,4,59,42,10,False,18.4
2026-05-07,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,59,0,1,1,58,42,10,False,18.1
2026-05-08,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,58,0,7,7,51,42,10,False,15.9
2026-05-09,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,51,0,2,2,49,42,10,False,15.3
2026-05-10,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,49,0,3,3,46,42,10,False,14.4
2026-05-11,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,46,0,3,3,43,42,10,False,13.4
2026-05-12,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,43,0,5,5,38,42,10,False,11.9
2026-05-13,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,38,0,6,6,32,42,10,False,10.0
2026-05-14,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,32,0,0,0,32,42,10,False,10.0
2026-05-15,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,32,0,5,5,27,42,10,False,8.4
2026-05-16,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,27,0,2,2,25,42,10,False,7.8
2026-05-17,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,25,0,3,3,22,42,10,False,6.9
2026-05-18,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,22,0,3,3,19,42,10,False,5.9
2026-05-19,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,19,0,1,1,18,42,10,False,5.6
2026-05-20,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,18,0,4,4,14,42,10,False,4.4
2026-05-21,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,14,64,4,4,74,42,10,False,23.1
2026-05-22,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,74,0,3,3,71,42,10,False,22.2
2026-05-23,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,71,0,2,2,69,42,10,False,21.6
2026-05-24,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,69,0,1,1,68,42,10,False,21.2
2026-05-25,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,68,0,3,3,65,42,10,False,20.3
2026-05-26,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,65,0,5,5,60,42,10,False,18.8
2026-05-27,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,60,0,1,1,59,42,10,False,18.4
2026-05-28,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,59,0,5,5,54,42,10,False,16.9
2026-05-29,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,54,0,1,1,53,42,10,False,16.6
2026-05-30,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,53,0,3,3,50,42,10,False,15.6
2026-05-31,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,50,0,2,2,48,42,10,False,15.0
2026-06-01,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,48,0,1,1,47,42,10,False,14.7
2026-06-02,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,47,0,3,3,44,42,10,False,13.8
2026-06-03,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,44,0,3,3,41,42,10,False,12.8
2026-06-04,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,41,0,2,2,39,42,10,False,12.2
2026-06-05,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,39,0,4,4,35,42,10,False,10.9
2026-06-06,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,35,0,3,3,32,42,10,False,10.0
2026-06-07,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,32,0,1,1,31,42,10,False,9.7
2026-06-08,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,31,0,4,4,27,42,10,False,8.4
2026-06-09,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,27,0,5,5,22,42,10,False,6.9
2026-06-10,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,22,0,4,4,18,42,10,False,5.6
2026-06-11,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,18,0,5,5,13,42,10,False,4.1
2026-06-12,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,13,0,4,4,9,42,10,False,2.8
2026-06-13,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,9,64,1,1,72,42,10,False,22.5
2026-06-14,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,72,0,1,1,71,42,10,False,22.2
2026-06-15,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,71,0,4,4,67,42,10,False,20.9
2026-06-16,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,67,0,4,4,63,42,10,False,19.7
2026-06-17,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,63,0,3,3,60,42,10,False,18.8
2026-06-18,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,60,0,2,2,58,42,10,False,18.1
2026-06-19,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,58,0,7,7,51,42,10,False,15.9
2026-06-20,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,51,0,2,2,49,42,10,False,15.3
2026-06-21,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,49,0,0,0,49,42,10,False,15.3
2026-06-22,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,49,0,3,3,46,42,10,False,14.4
2026-06-23,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,46,0,4,4,42,42,10,False,13.1
2026-06-24,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,42,0,2,2,40,42,10,False,12.5
2026-06-25,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,40,0,4,4,36,42,10,False,11.2
2026-06-26,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,36,0,3,3,33,42,10,False,10.3
2026-06-27,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,33,0,1,1,32,42,10,False,10.0
2026-06-28,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,32,0,1,1,31,42,10,False,9.7
2026-06-29,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,31,0,1,1,30,42,10,False,9.4
2026-06-30,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,30,0,4,4,26,42,10,False,8.1
2026-07-01,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,26,0,3,3,23,42,10,False,7.2
2026-07-02,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,23,64,6,6,81,42,10,False,25.3
2026-07-03,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,81,0,2,2,79,42,10,False,24.7
2026-07-04,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,79,0,2,2,77,42,10,False,24.1
2026-07-05,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,77,0,5,5,72,42,10,False,22.5
2026-07-06,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,72,0,8,8,64,42,10,False,20.0
2026-07-07,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,64,0,4,4,60,42,10,False,18.8
2026-07-08,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,60,0,1,1,59,42,10,False,18.4
2026-07-09,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,59,0,7,7,52,42,10,False,16.2
2026-07-10,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,52,0,5,5,47,42,10,False,14.7
2026-07-11,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,47,0,3,3,44,42,10,False,13.8
2026-07-12,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,44,0,3,3,41,42,10,False,12.8
2026-07-13,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,41,0,4,4,37,42,10,False,11.6
2026-07-14,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,37,0,2,2,35,42,10,False,10.9
2026-07-15,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,11,21.0,49.99,35,0,3,3,32,42,10,False,10.0
2026-07-16,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,9,21.0,49.99,32,0,3,3,29,42,10,False,9.1
2026-07-17,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,29,0,3,3,26,42,10,False,8.1
2026-07-18,WH-WEST,Reno DC,West,H2,Non-Stick Frying Pan Set,Home & Kitchen,HomeGoods Direct,10,21.0,49.99,26,0,0,0,26,42,10,False,8.1
