employee_id,review_year,review_period,rating,potential,manager_score,goals_met_pct
100967,2022,Annual,Exceeds Expectations,Medium,7.3,80
100967,2023,Annual,Meets Expectations,Medium,6.9,59
100967,2024,Annual,Meets Expectations,Medium,6.2,57
100967,2025,Annual,Meets Expectations,Medium,5.6,57
100968,2023,Annual,Exceptional,Medium,9.0,95
100968,2024,Annual,Meets Expectations,Medium,6.7,53
100968,2025,Annual,Meets Expectations,Medium,5.4,59
100969,2022,Annual,Meets Expectations,Medium,5.9,69
100969,2023,Annual,Meets Expectations,Medium,6.4,64
100969,2024,Annual,Exceeds Expectations,Medium,7.3,72
100969,2025,Annual,Below Expectations,Low,3.5,33
100970,2022,Annual,Exceeds Expectations,Medium,7.1,80
100970,2023,Annual,Meets Expectations,Medium,5.3,58
100970,2024,Annual,Meets Expectations,Medium,5.0,58
100970,2025,Annual,Meets Expectations,Low,5.4,51
100971,2024,Annual,Meets Expectations,Medium,6.8,55
100971,2025,Annual,Meets Expectations,Low,6.3,51
100972,2022,Annual,Below Expectations,Low,3.8,49
100972,2023,Annual,Meets Expectations,Low,5.7,51
100972,2024,Annual,Below Expectations,Low,4.1,33
100972,2025,Annual,Meets Expectations,Low,6.4,69
100973,2022,Annual,Meets Expectations,Medium,6.4,64
100973,2023,Annual,Meets Expectations,Medium,5.4,68
100973,2024,Annual,Exceeds Expectations,Medium,7.6,79
100973,2025,Annual,Meets Expectations,Low,6.7,50
100974,2022,Annual,Exceeds Expectations,High,8.1,85
100974,2023,Annual,Meets Expectations,Medium,5.8,65
100974,2024,Annual,Meets Expectations,Low,5.4,53
100974,2025,Annual,Exceptional,High,9.7,95
100975,2025,Annual,Exceeds Expectations,High,7.1,75
100976,2023,Annual,Meets Expectations,Medium,5.3,53
100976,2024,Annual,Exceptional,High,8.6,90
100976,2025,Annual,Meets Expectations,Medium,5.9,68
100977,2022,Annual,Unsatisfactory,Low,2.4,18
100977,2023,Annual,Exceeds Expectations,Medium,8.5,74
100977,2024,Annual,Meets Expectations,Low,6.0,66
100977,2025,Annual,Exceeds Expectations,Medium,7.4,72
100978,2022,Annual,Exceeds Expectations,Medium,8.3,85
100978,2023,Annual,Exceptional,High,9.6,85
100978,2024,Annual,Meets Expectations,Medium,5.0,61
100978,2025,Annual,Meets Expectations,Medium,6.0,54
100979,2023,Annual,Meets Expectations,Medium,6.2,67
100979,2024,Annual,Meets Expectations,Medium,6.1,53
100979,2025,Annual,Meets Expectations,Medium,5.2,53
100980,2022,Annual,Exceptional,Medium,8.7,99
100980,2023,Annual,Meets Expectations,Medium,6.3,55
100980,2024,Annual,Exceeds Expectations,High,8.1,79
100980,2025,Annual,Below Expectations,Low,4.8,48
100981,2022,Annual,Below Expectations,Low,4.9,43
100981,2023,Annual,Meets Expectations,Medium,6.9,52
100981,2024,Annual,Meets Expectations,Medium,6.6,52
100981,2025,Annual,Exceeds Expectations,Medium,7.3,74
100982,2023,Annual,Unsatisfactory,Low,2.3,5
100982,2024,Annual,Exceeds Expectations,High,7.6,78
100982,2025,Annual,Meets Expectations,Low,6.1,55
100983,2022,Annual,Meets Expectations,Medium,5.0,58
100983,2023,Annual,Exceptional,High,9.8,86
100983,2024,Annual,Meets Expectations,Medium,5.4,53
100983,2025,Annual,Below Expectations,Low,3.0,34
100984,2022,Annual,Exceeds Expectations,Medium,7.8,82
100984,2023,Annual,Meets Expectations,Medium,5.5,57
100984,2024,Annual,Meets Expectations,Medium,5.6,62
100984,2025,Annual,Meets Expectations,Medium,6.9,66
100985,2022,Annual,Below Expectations,Low,3.8,47
100985,2023,Annual,Below Expectations,Medium,3.0,46
100985,2024,Annual,Below Expectations,Low,3.8,47
100985,2025,Annual,Meets Expectations,Low,6.5,63
100986,2022,Annual,Meets Expectations,Low,6.3,70
100986,2023,Annual,Meets Expectations,Low,5.8,54
100986,2024,Annual,Exceeds Expectations,High,7.7,71
100986,2025,Annual,Exceeds Expectations,High,7.5,71
100987,2022,Annual,Exceeds Expectations,Medium,7.3,71
100987,2023,Annual,Exceeds Expectations,High,7.5,79
100987,2024,Annual,Below Expectations,Low,4.0,36
100987,2025,Annual,Exceptional,Medium,8.5,88
100988,2022,Annual,Exceeds Expectations,High,7.7,77
100988,2023,Annual,Meets Expectations,Medium,5.5,51
100988,2024,Annual,Below Expectations,Low,4.7,49
100988,2025,Annual,Unsatisfactory,Low,0.1,13
100989,2022,Annual,Exceeds Expectations,High,8.2,79
100989,2023,Annual,Exceptional,Medium,9.8,98
100989,2024,Annual,Exceeds Expectations,Medium,8.4,84
100989,2025,Annual,Below Expectations,Low,3.8,34
100990,2022,Annual,Meets Expectations,Medium,5.9,59
100990,2023,Annual,Meets Expectations,Medium,6.5,69
100990,2024,Annual,Exceeds Expectations,Medium,8.3,81
100990,2025,Annual,Exceeds Expectations,Medium,8.0,81
100991,2022,Annual,Below Expectations,Medium,4.0,40
100991,2023,Annual,Below Expectations,Medium,3.5,44
100991,2024,Annual,Meets Expectations,Low,6.3,70
100991,2025,Annual,Exceptional,High,8.9,87
100993,2022,Annual,Exceeds Expectations,High,7.3,85
100993,2023,Annual,Exceeds Expectations,Medium,8.1,70
100993,2024,Annual,Meets Expectations,Medium,5.9,54
100993,2025,Annual,Exceeds Expectations,High,8.1,78
100994,2022,Annual,Meets Expectations,Medium,5.1,69
100994,2023,Annual,Meets Expectations,Medium,6.1,67
100994,2024,Annual,Meets Expectations,Medium,6.9,60
100994,2025,Annual,Meets Expectations,Medium,6.4,57
100995,2025,Annual,Meets Expectations,Medium,5.4,59
100996,2022,Annual,Exceeds Expectations,High,8.1,82
100996,2023,Annual,Exceptional,High,9.9,93
100996,2024,Annual,Unsatisfactory,Low,1.2,10
100996,2025,Annual,Exceeds Expectations,Medium,8.4,70
100997,2022,Annual,Meets Expectations,Low,6.9,50
100997,2023,Annual,Exceeds Expectations,Medium,8.2,70
100997,2024,Annual,Below Expectations,Low,4.2,37
100997,2025,Annual,Exceeds Expectations,Medium,7.9,79
100998,2023,Annual,Meets Expectations,Low,6.0,54
100998,2024,Annual,Unsatisfactory,Low,0.1,26
100998,2025,Annual,Meets Expectations,Medium,5.8,50
100999,2022,Annual,Meets Expectations,Medium,6.0,64
100999,2023,Annual,Below Expectations,Low,4.4,46
100999,2024,Annual,Meets Expectations,Medium,5.4,54
100999,2025,Annual,Meets Expectations,Low,5.5,58
