employee_id,pay_period,gross_pay,tax,benefit_deduction,retirement,net_pay
100675,2025-09-01,12793.92,2814.66,100,639.7,9239.56
100676,2025-09-01,6388.75,1405.52,100,319.44,4563.79
100677,2025-09-01,11268.67,2479.11,100,563.43,8126.13
100678,2025-09-01,5516.25,1213.58,100,275.81,3926.86
100679,2025-09-01,9972.08,2193.86,100,498.6,7179.62
100680,2025-09-01,11050.75,2431.16,220,552.54,7847.05
100681,2025-09-01,9532.75,2097.2,220,476.64,6738.91
100682,2025-09-01,3708.92,815.96,220,185.45,2487.51
100683,2025-09-01,7336.42,1614.01,100,366.82,5255.59
100684,2025-09-01,17713.75,3897.02,100,885.69,12831.04
100685,2025-09-01,13586.75,2989.08,220,679.34,9698.33
100686,2025-09-01,8935.25,1965.76,400,446.76,6122.73
100687,2025-09-01,5305.58,1167.23,100,265.28,3773.07
100688,2025-09-01,10088.0,2219.36,100,504.4,7264.24
100689,2025-09-01,5797.67,1275.49,400,289.88,3832.3
100690,2025-09-01,12684.5,2790.59,100,634.22,9159.69
100691,2025-09-01,8673.67,1908.21,100,433.68,6231.78
100693,2025-09-01,8268.83,1819.14,400,413.44,5636.25
100694,2025-09-01,10187.92,2241.34,220,509.4,7217.18
100695,2025-09-01,7626.33,1677.79,220,381.32,5347.22
100696,2025-09-01,11706.92,2575.52,220,585.35,8326.05
100697,2025-09-01,7761.67,1707.57,100,388.08,5566.02
100698,2025-09-01,16776.42,3690.81,100,838.82,12146.79
100699,2025-09-01,6822.58,1500.97,400,341.13,4580.48
100700,2025-09-01,6540.0,1438.8,400,327.0,4374.2
100701,2025-09-01,5472.75,1204.01,100,273.64,3895.1
100702,2025-09-01,11461.75,2521.58,100,573.09,8267.08
100703,2025-09-01,8161.17,1795.46,220,408.06,5737.65
100704,2025-09-01,8251.83,1815.4,100,412.59,5923.84
100705,2025-09-01,7473.83,1644.24,400,373.69,5055.9
100706,2025-09-01,13493.17,2968.5,220,674.66,9630.01
100707,2025-09-01,4410.42,970.29,220,220.52,2999.61
100708,2025-09-01,10018.75,2204.12,220,500.94,7093.69
100711,2025-09-01,4942.42,1087.33,220,247.12,3387.97
100712,2025-09-01,5711.5,1256.53,220,285.58,3949.39
100713,2025-09-01,7870.17,1731.44,220,393.51,5525.22
100714,2025-09-01,7143.33,1571.53,220,357.17,4994.63
100715,2025-09-01,16727.08,3679.96,220,836.35,11990.77
100716,2025-09-01,5307.5,1167.65,220,265.38,3654.47
100717,2025-09-01,11011.58,2422.55,100,550.58,7938.45
100718,2025-09-01,3579.25,787.44,220,178.96,2392.85
100719,2025-09-01,5649.5,1242.89,220,282.48,3904.13
100720,2025-09-01,12908.25,2839.82,220,645.41,9203.02
100721,2025-09-01,9793.5,2154.57,220,489.68,6929.25
100722,2025-09-01,7618.75,1676.12,400,380.94,5161.69
100723,2025-09-01,18228.0,4010.16,220,911.4,13086.44
100724,2025-09-01,7375.67,1622.65,400,368.78,4984.24
100725,2025-09-01,9483.42,2086.35,220,474.17,6702.9
100726,2025-09-01,5013.83,1103.04,220,250.69,3440.1
100727,2025-09-01,3915.67,861.45,220,195.78,2638.44
100728,2025-09-01,4814.42,1059.17,400,240.72,3114.53
100729,2025-09-01,8130.67,1788.75,400,406.53,5535.39
100730,2025-09-01,14591.0,3210.02,100,729.55,10551.43
100731,2025-09-01,6689.92,1471.78,100,334.5,4783.64
100732,2025-09-01,6582.08,1448.06,220,329.1,4584.92
100733,2025-09-01,15263.33,3357.93,100,763.17,11042.23
100734,2025-09-01,19293.33,4244.53,100,964.67,13984.13
100735,2025-09-01,10297.42,2265.43,100,514.87,7417.12
100736,2025-09-01,8231.33,1810.89,100,411.57,5908.87
100737,2025-09-01,29063.42,6393.95,220,1453.17,20996.3
100738,2025-09-01,8705.25,1915.16,400,435.26,5954.83
100739,2025-09-01,11263.58,2477.99,220,563.18,8002.41
100740,2025-09-01,18425.0,4053.5,220,921.25,13230.25
100741,2025-09-01,8563.33,1883.93,220,428.17,6031.23
100742,2025-09-01,10702.75,2354.6,100,535.14,7713.01
100743,2025-09-01,11291.5,2484.13,220,564.58,8022.79
100744,2025-09-01,12151.08,2673.24,220,607.55,8650.29
100745,2025-09-01,8595.0,1890.9,100,429.75,6174.35
100746,2025-09-01,16400.5,3608.11,220,820.03,11752.36
100748,2025-09-01,9040.83,1988.98,400,452.04,6199.81
100749,2025-09-01,9010.17,1982.24,220,450.51,6357.42
100750,2025-09-01,13044.08,2869.7,400,652.2,9122.18
100751,2025-09-01,14290.92,3144.0,220,714.55,10212.37
100752,2025-09-01,7370.33,1621.47,220,368.52,5160.34
100753,2025-09-01,11310.33,2488.27,220,565.52,8036.54
100754,2025-09-01,6847.08,1506.36,220,342.35,4778.37
100755,2025-09-01,7513.33,1652.93,220,375.67,5264.73
100756,2025-09-01,4293.33,944.53,100,214.67,3034.13
100757,2025-09-01,5347.08,1176.36,220,267.35,3683.37
100759,2025-09-01,16897.92,3717.54,100,844.9,12235.48
100760,2025-09-01,8423.67,1853.21,220,421.18,5929.28
100761,2025-09-01,5974.83,1314.46,220,298.74,4141.63
100762,2025-09-01,7277.0,1600.94,220,363.85,5092.21
100763,2025-09-01,11201.83,2464.4,220,560.09,7957.34
100764,2025-09-01,5062.58,1113.77,220,253.13,3475.68
100765,2025-09-01,10386.58,2285.05,220,519.33,7362.2
100766,2025-09-01,4337.58,954.27,220,216.88,2946.43
100767,2025-09-01,9062.25,1993.7,220,453.11,6395.44
100770,2025-09-01,10547.75,2320.5,220,527.39,7479.86
100771,2025-09-01,8098.42,1781.65,100,404.92,5811.85
100773,2025-09-01,9904.92,2179.08,220,495.25,7010.59
100774,2025-09-01,13273.67,2920.21,400,663.68,9289.78
100775,2025-09-01,9266.75,2038.68,100,463.34,6664.73
100776,2025-09-01,14164.5,3116.19,100,708.22,10240.09
100777,2025-09-01,15895.75,3497.06,400,794.79,11203.9
100778,2025-09-01,6679.92,1469.58,400,334.0,4476.34
100779,2025-09-01,6837.5,1504.25,100,341.88,4891.37
100780,2025-09-01,6278.0,1381.16,100,313.9,4482.94
100781,2025-09-01,7982.0,1756.04,220,399.1,5606.86
100782,2025-09-01,5477.25,1205.0,100,273.86,3898.39
100783,2025-09-01,12728.25,2800.22,100,636.41,9191.62
100784,2025-09-01,13505.08,2971.12,220,675.25,9638.71
100785,2025-09-01,9048.83,1990.74,400,452.44,6205.65
100787,2025-09-01,14049.67,3090.93,220,702.48,10036.26
100788,2025-09-01,5728.67,1260.31,100,286.43,4081.93
100790,2025-09-01,12908.25,2839.82,100,645.41,9323.02
100792,2025-09-01,9350.5,2057.11,220,467.52,6605.87
100793,2025-09-01,5345.42,1175.99,400,267.27,3502.16
100794,2025-09-01,7043.33,1549.53,100,352.17,5041.63
100795,2025-09-01,11283.67,2482.41,220,564.18,8017.08
100796,2025-09-01,20841.75,4585.19,220,1042.09,14994.47
100797,2025-09-01,8361.92,1839.62,100,418.1,6004.2
100798,2025-09-01,4953.75,1089.82,400,247.69,3216.24
100799,2025-09-01,8579.92,1887.58,220,429.0,6043.34
100800,2025-09-01,11223.17,2469.1,400,561.16,7792.91
100801,2025-09-01,10412.17,2290.68,220,520.61,7380.88
100802,2025-09-01,17492.33,3848.31,220,874.62,12549.4
100803,2025-09-01,5011.08,1102.44,400,250.55,3258.09
100804,2025-09-01,10460.5,2301.31,220,523.02,7416.17
100805,2025-09-01,11455.17,2520.14,100,572.76,8262.27
100806,2025-09-01,9473.83,2084.24,400,473.69,6515.9
100807,2025-09-01,20223.83,4449.24,100,1011.19,14663.4
100808,2025-09-01,6496.58,1429.25,400,324.83,4342.5
100809,2025-09-01,5455.0,1200.1,220,272.75,3762.15
100810,2025-09-01,4348.25,956.62,100,217.41,3074.22
100811,2025-09-01,5089.92,1119.78,100,254.5,3615.64
100812,2025-09-01,5510.17,1212.24,220,275.51,3802.42
100813,2025-09-01,15230.42,3350.69,400,761.52,10718.21
100814,2025-09-01,13584.0,2988.48,100,679.2,9816.32
100816,2025-09-01,6387.0,1405.14,100,319.35,4562.51
100817,2025-09-01,5967.75,1312.9,100,298.39,4256.46
100818,2025-09-01,9417.17,2071.78,100,470.86,6774.53
100819,2025-09-01,6489.75,1427.74,220,324.49,4517.52
100820,2025-09-01,5952.17,1309.48,400,297.61,3945.08
100821,2025-09-01,14971.75,3293.78,220,748.59,10709.38
100822,2025-09-01,19793.5,4354.57,400,989.68,14049.25
100823,2025-09-01,15558.33,3422.83,100,777.92,11257.58
100824,2025-09-01,11799.5,2595.89,220,589.98,8393.63
100826,2025-09-01,4744.58,1043.81,400,237.23,3063.54
100827,2025-09-01,17608.5,3873.87,400,880.42,12454.21
100828,2025-09-01,12681.67,2789.97,220,634.08,9037.62
100829,2025-09-01,12919.17,2842.22,220,645.96,9210.99
100830,2025-09-01,5618.92,1236.16,100,280.95,4001.81
100831,2025-09-01,8065.92,1774.5,100,403.3,5788.12
100832,2025-09-01,8550.0,1881.0,220,427.5,6021.5
100833,2025-09-01,11005.58,2421.23,220,550.28,7814.07
100834,2025-09-01,23467.92,5162.94,220,1173.4,16911.58
100835,2025-09-01,11227.08,2469.96,220,561.35,7975.77
100836,2025-09-01,8954.92,1970.08,220,447.75,6317.09
100837,2025-09-01,6975.0,1534.5,100,348.75,4991.75
100838,2025-09-01,9378.83,2063.34,220,468.94,6626.55
100839,2025-09-01,8964.42,1972.17,100,448.22,6444.03
100840,2025-09-01,9312.58,2048.77,100,465.63,6698.18
100841,2025-09-01,4521.83,994.8,100,226.09,3200.94
100842,2025-09-01,4748.33,1044.63,220,237.42,3246.28
100843,2025-09-01,8564.5,1884.19,400,428.22,5852.09
100844,2025-09-01,10079.42,2217.47,100,503.97,7257.98
100845,2025-09-01,10034.75,2207.64,100,501.74,7225.37
100846,2025-09-01,17937.25,3946.2,220,896.86,12874.19
100847,2025-09-01,6470.25,1423.46,220,323.51,4503.28
100848,2025-09-01,20482.5,4506.15,220,1024.12,14732.23
100849,2025-09-01,25293.92,5564.66,400,1264.7,18064.56
100850,2025-09-01,7699.92,1693.98,220,385.0,5400.94
100851,2025-09-01,9018.25,1984.02,400,450.91,6183.32
100854,2025-09-01,8218.67,1808.11,220,410.93,5779.63
100855,2025-09-01,6698.75,1473.72,220,334.94,4670.09
100856,2025-09-01,21698.67,4773.71,220,1084.93,15620.03
100857,2025-09-01,9917.0,2181.74,220,495.85,7019.41
100858,2025-09-01,8348.42,1836.65,220,417.42,5874.35
100859,2025-09-01,6802.58,1496.57,220,340.13,4745.88
100860,2025-09-01,10462.83,2301.82,100,523.14,7537.87
100861,2025-09-01,11323.92,2491.26,100,566.2,8166.46
100862,2025-09-01,14570.58,3205.53,220,728.53,10416.52
100863,2025-09-01,5608.83,1233.94,220,280.44,3874.45
100865,2025-09-01,7804.75,1717.04,220,390.24,5477.47
100866,2025-09-01,18143.75,3991.62,220,907.19,13024.94
100867,2025-09-01,6773.83,1490.24,220,338.69,4724.9
100868,2025-09-01,9748.5,2144.67,100,487.42,7016.41
100870,2025-09-01,11243.5,2473.57,400,562.18,7807.75
100871,2025-09-01,6724.33,1479.35,100,336.22,4808.76
100872,2025-09-01,10590.58,2329.93,220,529.53,7511.12
100873,2025-09-01,8527.58,1876.07,220,426.38,6005.13
100874,2025-09-01,9194.5,2022.79,220,459.72,6491.99
100875,2025-09-01,21564.5,4744.19,100,1078.23,15642.08
100876,2025-09-01,8712.17,1916.68,100,435.61,6259.88
100877,2025-09-01,4036.17,887.96,100,201.81,2846.4
100878,2025-09-01,8449.0,1858.78,220,422.45,5947.77
100879,2025-09-01,5415.67,1191.45,400,270.78,3553.44
100880,2025-09-01,5542.08,1219.26,220,277.1,3825.72
100881,2025-09-01,22102.92,4862.64,100,1105.15,16035.13
100882,2025-09-01,3528.08,776.18,100,176.4,2475.5
100883,2025-09-01,6605.92,1453.3,100,330.3,4722.32
100884,2025-09-01,8647.17,1902.38,220,432.36,6092.43
100885,2025-09-01,10920.67,2402.55,400,546.03,7572.09
100886,2025-09-01,11382.17,2504.08,100,569.11,8208.98
100887,2025-09-01,6380.25,1403.66,220,319.01,4437.58
100888,2025-09-01,6074.92,1336.48,100,303.75,4334.69
100890,2025-09-01,4114.42,905.17,220,205.72,2783.53
100891,2025-09-01,4884.42,1074.57,220,244.22,3345.63
100892,2025-09-01,7190.17,1581.84,220,359.51,5028.82
100894,2025-09-01,6775.17,1490.54,220,338.76,4725.87
100895,2025-09-01,10688.42,2351.45,220,534.42,7582.55
100896,2025-09-01,15894.92,3496.88,220,794.75,11383.29
100897,2025-09-01,11486.58,2527.05,220,574.33,8165.2
100898,2025-09-01,16977.08,3734.96,220,848.85,12173.27
100899,2025-09-01,8555.08,1882.12,100,427.75,6145.21
100900,2025-09-01,14368.0,3160.96,100,718.4,10388.64
100901,2025-09-01,6540.33,1438.87,100,327.02,4674.44
100902,2025-09-01,12082.92,2658.24,100,604.15,8720.53
100903,2025-09-01,12772.67,2809.99,220,638.63,9104.05
100904,2025-09-01,7117.0,1565.74,100,355.85,5095.41
100905,2025-09-01,8738.0,1922.36,100,436.9,6278.74
100906,2025-09-01,9577.75,2107.1,100,478.89,6891.76
100907,2025-09-01,13545.25,2979.96,220,677.26,9668.03
100908,2025-09-01,13618.58,2996.09,400,680.93,9541.56
100909,2025-09-01,9335.75,2053.87,220,466.79,6595.09
100910,2025-09-01,25547.67,5620.49,100,1277.38,18549.8
100911,2025-09-01,19863.33,4369.93,400,993.17,14100.23
100912,2025-09-01,6751.58,1485.35,220,337.58,4708.65
100913,2025-09-01,14932.17,3285.08,100,746.61,10800.48
100914,2025-09-01,8623.08,1897.08,400,431.15,5894.85
100915,2025-09-01,15071.17,3315.66,220,753.56,10781.95
100916,2025-09-01,4752.67,1045.59,100,237.63,3369.45
100917,2025-09-01,8001.75,1760.38,100,400.09,5741.28
100918,2025-09-01,17126.33,3767.79,100,856.32,12402.22
100919,2025-09-01,5305.83,1167.28,220,265.29,3653.26
100920,2025-09-01,17129.17,3768.42,100,856.46,12404.29
100921,2025-09-01,10263.25,2257.92,100,513.16,7392.17
100922,2025-09-01,13847.0,3046.34,100,692.35,10008.31
100924,2025-09-01,10681.5,2349.93,100,534.08,7697.49
100925,2025-09-01,4015.67,883.45,400,200.78,2531.44
100926,2025-09-01,6321.83,1390.8,220,316.09,4394.94
100928,2025-09-01,10702.17,2354.48,220,535.11,7592.58
100929,2025-09-01,6013.67,1323.01,400,300.68,3989.98
100931,2025-09-01,8525.83,1875.68,100,426.29,6123.86
100932,2025-09-01,6616.83,1455.7,100,330.84,4730.29
100933,2025-09-01,15367.08,3380.76,220,768.35,10997.97
100935,2025-09-01,8895.92,1957.1,220,444.8,6274.02
100936,2025-09-01,8763.75,1928.02,100,438.19,6297.54
100937,2025-09-01,15782.5,3472.15,220,789.12,11301.23
100939,2025-09-01,6646.5,1462.23,400,332.33,4451.94
100940,2025-09-01,4194.33,922.75,220,209.72,2841.86
100941,2025-09-01,7963.17,1751.9,100,398.16,5713.11
100942,2025-09-01,9079.5,1997.49,220,453.98,6408.03
100943,2025-09-01,4507.67,991.69,220,225.38,3070.6
100944,2025-09-01,16784.42,3692.57,220,839.22,12032.63
100945,2025-09-01,6601.83,1452.4,100,330.09,4719.34
100946,2025-09-01,7308.92,1607.96,100,365.45,5235.51
100947,2025-09-01,8119.92,1786.38,400,406.0,5527.54
100948,2025-09-01,14503.67,3190.81,100,725.18,10487.68
100949,2025-09-01,6629.5,1458.49,220,331.48,4619.53
100950,2025-09-01,11025.0,2425.5,220,551.25,7828.25
100951,2025-09-01,13514.0,2973.08,220,675.7,9645.22
100952,2025-09-01,7504.83,1651.06,100,375.24,5378.53
100953,2025-09-01,9224.0,2029.28,400,461.2,6333.52
100954,2025-09-01,5275.25,1160.56,100,263.76,3750.93
100956,2025-09-01,13541.0,2979.02,100,677.05,9784.93
100957,2025-09-01,10067.0,2214.74,220,503.35,7128.91
100958,2025-09-01,16056.67,3532.47,220,802.83,11501.37
100961,2025-09-01,6807.17,1497.58,220,340.36,4749.23
100962,2025-09-01,14339.17,3154.62,100,716.96,10367.59
100963,2025-09-01,12848.08,2826.58,400,642.4,8979.1
100964,2025-09-01,11069.67,2435.33,400,553.48,7680.86
100965,2025-09-01,6592.5,1450.35,100,329.62,4712.53
100966,2025-09-01,5681.83,1250.0,400,284.09,3747.74
100967,2025-09-01,13183.25,2900.32,220,659.16,9403.77
100968,2025-09-01,4674.83,1028.46,400,233.74,3012.63
100969,2025-09-01,6384.17,1404.52,220,319.21,4440.44
100970,2025-09-01,4208.0,925.76,220,210.4,2851.84
100971,2025-09-01,6898.42,1517.65,220,344.92,4815.85
100972,2025-09-01,3945.08,867.92,400,197.25,2479.91
100973,2025-09-01,8621.08,1896.64,220,431.05,6073.39
100974,2025-09-01,7278.0,1601.16,220,363.9,5092.94
100975,2025-09-01,19931.17,4384.86,100,996.56,14449.75
100976,2025-09-01,7210.25,1586.26,100,360.51,5163.48
100977,2025-09-01,5650.92,1243.2,220,282.55,3905.17
100978,2025-09-01,17770.5,3909.51,400,888.53,12572.46
100979,2025-09-01,12882.08,2834.06,220,644.1,9183.92
100980,2025-09-01,18139.42,3990.67,220,906.97,13021.78
100981,2025-09-01,10172.17,2237.88,100,508.61,7325.68
100982,2025-09-01,10467.33,2302.81,100,523.37,7541.15
100983,2025-09-01,6656.58,1464.45,100,332.83,4759.3
100984,2025-09-01,8981.83,1976.0,220,449.09,6336.74
100985,2025-09-01,10125.25,2227.55,100,506.26,7291.44
100986,2025-09-01,7454.0,1639.88,100,372.7,5341.42
100987,2025-09-01,7017.08,1543.76,220,350.85,4902.47
100988,2025-09-01,5033.83,1107.44,220,251.69,3454.7
100989,2025-09-01,14232.08,3131.06,400,711.6,9989.42
100990,2025-09-01,6926.67,1523.87,220,346.33,4836.47
100991,2025-09-01,6915.0,1521.3,100,345.75,4947.95
100992,2025-09-01,5601.17,1232.26,100,280.06,3988.85
100993,2025-09-01,17629.83,3878.56,100,881.49,12769.78
100994,2025-09-01,10517.17,2313.78,220,525.86,7457.53
100995,2025-09-01,4417.5,971.85,100,220.88,3124.77
100996,2025-09-01,12229.67,2690.53,220,611.48,8707.66
100997,2025-09-01,12504.75,2751.04,220,625.24,8908.47
100998,2025-09-01,15249.92,3354.98,220,762.5,10912.44
100999,2025-09-01,18124.58,3987.41,220,906.23,13010.94
100000,2025-10-01,8933.5,1965.37,100,446.68,6421.45
100001,2025-10-01,15800.42,3476.09,220,790.02,11314.31
100002,2025-10-01,5321.08,1170.64,100,266.05,3784.39
100003,2025-10-01,9597.25,2111.4,400,479.86,6605.99
100004,2025-10-01,15808.08,3477.78,100,790.4,11439.9
100005,2025-10-01,4624.08,1017.3,400,231.2,2975.58
100007,2025-10-01,16720.25,3678.46,100,836.01,12105.78
100008,2025-10-01,9143.33,2011.53,220,457.17,6454.63
100009,2025-10-01,6967.5,1532.85,220,348.38,4866.27
100010,2025-10-01,8410.0,1850.2,220,420.5,5919.3
100012,2025-10-01,9944.67,2187.83,100,497.23,7159.61
100013,2025-10-01,12803.83,2816.84,220,640.19,9126.8
100014,2025-10-01,8497.17,1869.38,220,424.86,5982.93
100015,2025-10-01,5918.08,1301.98,400,295.9,3920.2
100016,2025-10-01,17244.17,3793.72,100,862.21,12488.24
100017,2025-10-01,13764.83,3028.26,220,688.24,9828.33
100018,2025-10-01,7160.17,1575.24,220,358.01,5006.92
100019,2025-10-01,11780.0,2591.6,400,589.0,8199.4
100020,2025-10-01,5067.67,1114.89,220,253.38,3479.4
100021,2025-10-01,6469.5,1423.29,220,323.48,4502.73
100022,2025-10-01,23738.0,5222.36,220,1186.9,17108.74
100023,2025-10-01,9193.17,2022.5,400,459.66,6311.01
100025,2025-10-01,11286.33,2482.99,100,564.32,8139.02
100026,2025-10-01,4937.42,1086.23,220,246.87,3384.32
100027,2025-10-01,8474.83,1864.46,220,423.74,5966.63
100028,2025-10-01,6945.67,1528.05,100,347.28,4970.34
100029,2025-10-01,7461.17,1641.46,220,373.06,5226.65
100030,2025-10-01,8570.25,1885.46,220,428.51,6036.28
100031,2025-10-01,8474.25,1864.34,100,423.71,6086.2
100032,2025-10-01,9391.5,2066.13,220,469.58,6635.79
100033,2025-10-01,9641.17,2121.06,220,482.06,6818.05
100034,2025-10-01,12015.58,2643.43,220,600.78,8551.37
100035,2025-10-01,6531.67,1436.97,100,326.58,4668.12
100036,2025-10-01,10247.5,2254.45,100,512.38,7380.67
100037,2025-10-01,11125.42,2447.59,400,556.27,7721.56
100038,2025-10-01,5872.42,1291.93,220,293.62,4066.87
100039,2025-10-01,4994.17,1098.72,220,249.71,3425.74
100040,2025-10-01,6690.75,1471.96,400,334.54,4484.25
100041,2025-10-01,8677.92,1909.14,220,433.9,6114.88
100042,2025-10-01,4581.33,1007.89,220,229.07,3124.37
100043,2025-10-01,8653.58,1903.79,100,432.68,6217.11
100044,2025-10-01,7358.42,1618.85,220,367.92,5151.65
100045,2025-10-01,8702.0,1914.44,100,435.1,6252.46
100046,2025-10-01,5936.92,1306.12,220,296.85,4113.95
100047,2025-10-01,14026.0,3085.72,100,701.3,10138.98
100048,2025-10-01,9135.17,2009.74,100,456.76,6568.67
100050,2025-10-01,10501.83,2310.4,220,525.09,7446.34
100052,2025-10-01,8717.25,1917.8,100,435.86,6263.59
100053,2025-10-01,4176.08,918.74,220,208.8,2828.54
100054,2025-10-01,5305.08,1167.12,100,265.25,3772.71
100056,2025-10-01,11037.25,2428.2,100,551.86,7957.19
100057,2025-10-01,16023.0,3525.06,220,801.15,11476.79
100058,2025-10-01,9963.83,2192.04,220,498.19,7053.6
100059,2025-10-01,12977.92,2855.14,220,648.9,9253.88
100060,2025-10-01,5375.5,1182.61,400,268.78,3524.11
100061,2025-10-01,6316.0,1389.52,100,315.8,4510.68
100062,2025-10-01,10793.17,2374.5,100,539.66,7779.01
100063,2025-10-01,7839.17,1724.62,100,391.96,5622.59
100064,2025-10-01,6843.33,1505.53,100,342.17,4895.63
100065,2025-10-01,10993.25,2418.52,400,549.66,7625.07
100066,2025-10-01,8180.33,1799.67,220,409.02,5751.64
100067,2025-10-01,25107.33,5523.61,100,1255.37,18228.35
100068,2025-10-01,8641.25,1901.08,400,432.06,5908.11
100069,2025-10-01,20380.5,4483.71,220,1019.03,14657.76
100070,2025-10-01,7553.75,1661.82,220,377.69,5294.24
100071,2025-10-01,7160.92,1575.4,220,358.05,5007.47
100072,2025-10-01,6365.83,1400.48,220,318.29,4427.06
100073,2025-10-01,4462.5,981.75,220,223.12,3037.63
100074,2025-10-01,20146.83,4432.3,100,1007.34,14607.19
100075,2025-10-01,12629.25,2778.44,100,631.46,9119.35
100076,2025-10-01,14135.17,3109.74,100,706.76,10218.67
100077,2025-10-01,8293.75,1824.62,220,414.69,5834.44
100078,2025-10-01,11121.5,2446.73,100,556.08,8018.69
100079,2025-10-01,13907.58,3059.67,220,695.38,9932.53
100080,2025-10-01,11454.58,2520.01,400,572.73,7961.84
100081,2025-10-01,11810.75,2598.37,220,590.54,8401.84
100082,2025-10-01,10077.17,2216.98,220,503.86,7136.33
100083,2025-10-01,11245.0,2473.9,220,562.25,7988.85
100084,2025-10-01,8772.92,1930.04,400,438.65,6004.23
100085,2025-10-01,12660.58,2785.33,220,633.03,9022.22
100086,2025-10-01,6127.5,1348.05,220,306.38,4253.07
100087,2025-10-01,4972.5,1093.95,100,248.62,3529.93
100088,2025-10-01,6552.58,1441.57,400,327.63,4383.38
100089,2025-10-01,11007.25,2421.59,220,550.36,7815.3
100090,2025-10-01,9433.0,2075.26,220,471.65,6666.09
100092,2025-10-01,9108.67,2003.91,220,455.43,6429.33
100093,2025-10-01,11451.08,2519.24,220,572.55,8139.29
100094,2025-10-01,9918.08,2181.98,220,495.9,7020.2
100095,2025-10-01,6498.33,1429.63,220,324.92,4523.78
100096,2025-10-01,22639.67,4980.73,220,1131.98,16306.96
100097,2025-10-01,5563.75,1224.03,100,278.19,3961.53
100098,2025-10-01,5237.75,1152.3,220,261.89,3603.56
100099,2025-10-01,13987.08,3077.16,220,699.35,9990.57
100100,2025-10-01,6817.17,1499.78,220,340.86,4756.53
100101,2025-10-01,6002.17,1320.48,100,300.11,4281.58
100102,2025-10-01,15960.33,3511.27,220,798.02,11431.04
100103,2025-10-01,7046.0,1550.12,220,352.3,4923.58
100104,2025-10-01,6947.67,1528.49,220,347.38,4851.8
100105,2025-10-01,7662.17,1685.68,220,383.11,5373.38
100106,2025-10-01,9648.83,2122.74,220,482.44,6823.65
100107,2025-10-01,6194.25,1362.74,400,309.71,4121.8
