employee_id,course_name,completion_date,skill_category,is_required
100522,Data Privacy & GDPR,2023-08-16,Compliance,No
100522,Cross-functional Collaboration,2024-05-23,Communication,Yes
100522,Advanced Communication,2025-01-07,Communication,Yes
100522,Communication Skills 101,2025-02-17,Communication,Yes
100522,Compliance Basics,2025-07-06,Compliance,Yes
100522,Project Management Fundamentals,2025-09-15,Technical,Yes
100522,Strategic Thinking,2025-10-22,Leadership,Yes
100522,People Management Basics,2026-04-19,Management,Yes
100522,Foundations of Excellence,2026-05-29,Technical,Yes
100523,Compliance Basics,2023-08-29,Compliance,Yes
100523,Coaching Skills,2023-11-11,Leadership,No
100523,Project Management Fundamentals,2024-10-09,Technical,Yes
100523,Foundations of Excellence,2024-10-13,Technical,Yes
100523,Business Writing,2025-03-07,Communication,No
100523,Conflict Resolution,2025-05-08,Leadership,No
100524,Conflict Resolution,2021-02-19,Leadership,No
100524,Compliance Basics,2021-07-17,Compliance,Yes
100524,Foundations of Excellence,2022-05-27,Technical,Yes
100524,Negotiation Tactics,2022-07-14,Communication,No
100524,Data-Driven Decision Making,2022-09-04,Technical,Yes
100524,Performance Management,2022-10-15,Management,No
100524,Strategic Thinking,2023-04-06,Leadership,Yes
100524,Cross-functional Collaboration,2023-10-23,Communication,Yes
100524,People Management Basics,2024-01-03,Management,Yes
100524,Budget Planning,2024-04-15,Management,No
100524,Project Management Fundamentals,2024-07-23,Technical,Yes
100524,Communication Skills 101,2026-01-26,Communication,Yes
100524,Talent Acquisition,2026-02-17,Management,No
100525,Data-Driven Decision Making,2020-10-21,Technical,Yes
100525,Project Management Fundamentals,2020-10-31,Technical,Yes
100525,Organizational Leadership,2020-12-20,Management,Yes
100525,Strategic Thinking,2021-04-27,Leadership,Yes
100525,Leadership Essentials,2021-09-06,Leadership,Yes
100525,Compliance Basics,2022-11-09,Compliance,Yes
100525,Communication Skills 101,2023-02-22,Communication,Yes
100525,Executive Presence,2023-09-27,Leadership,Yes
100525,Power BI Fundamentals,2023-09-29,Technical,No
100525,People Management Basics,2023-10-04,Management,Yes
100525,Business Strategy,2023-11-05,Management,Yes
100525,Executive Leadership Program,2024-01-28,Leadership,Yes
100525,Foundations of Excellence,2024-07-19,Technical,Yes
100525,Advanced Communication,2025-12-12,Communication,Yes
100525,Coaching Skills,2026-03-20,Leadership,No
100525,Python for Data Analysis,2026-06-16,Technical,No
100526,Anti-Harassment Training,2020-12-25,Compliance,No
100526,Leadership Essentials,2021-05-21,Leadership,Yes
100526,Executive Presence,2021-09-14,Leadership,Yes
100526,Strategic Thinking,2021-10-12,Leadership,Yes
100526,Organizational Leadership,2022-07-05,Management,Yes
100526,Communication Skills 101,2022-11-21,Communication,Yes
100526,Advanced Communication,2023-04-18,Communication,Yes
100526,Cross-functional Collaboration,2023-07-24,Communication,Yes
100526,Coaching Skills,2024-08-09,Leadership,No
100526,Data-Driven Decision Making,2024-10-12,Technical,Yes
100526,Compliance Basics,2024-10-31,Compliance,Yes
100526,SQL Essentials,2024-11-30,Technical,No
100526,Project Management Fundamentals,2025-03-09,Technical,Yes
100526,Foundations of Excellence,2025-07-01,Technical,Yes
100526,People Management Basics,2026-04-19,Management,Yes
100527,Power BI Fundamentals,2021-03-22,Technical,No
100527,Data-Driven Decision Making,2021-06-30,Technical,Yes
100527,Project Management Fundamentals,2022-10-15,Technical,Yes
100527,Compliance Basics,2023-09-11,Compliance,Yes
100527,Excel Advanced,2025-02-09,Technical,No
100527,Foundations of Excellence,2025-02-14,Technical,Yes
100527,Conflict Resolution,2026-02-08,Leadership,No
100527,Workplace Safety,2026-02-10,Compliance,No
100527,Presentation Skills,2026-06-08,Communication,No
100527,Advanced Communication,2026-06-17,Communication,Yes
100528,Budget Planning,2024-02-27,Management,No
100528,Advanced Communication,2024-08-14,Communication,Yes
100528,Foundations of Excellence,2024-12-23,Technical,Yes
100528,Coaching Skills,2025-01-31,Leadership,No
100528,Project Management Fundamentals,2025-03-17,Technical,Yes
100528,Compliance Basics,2025-08-29,Compliance,Yes
100528,Cross-functional Collaboration,2025-11-04,Communication,Yes
100528,Data-Driven Decision Making,2026-02-28,Technical,Yes
100528,Communication Skills 101,2026-03-24,Communication,Yes
100528,Performance Management,2026-05-08,Management,No
100529,Performance Management,2023-12-09,Management,No
100529,Compliance Basics,2024-04-19,Compliance,Yes
100529,Foundations of Excellence,2024-08-06,Technical,Yes
100529,Cross-functional Collaboration,2024-08-31,Communication,Yes
100529,Coaching Skills,2025-03-31,Leadership,No
100529,Project Management Fundamentals,2026-02-09,Technical,Yes
100529,Communication Skills 101,2026-04-17,Communication,Yes
100529,Strategic Thinking,2026-05-07,Leadership,Yes
100530,Talent Acquisition,2018-06-23,Management,No
100530,Communication Skills 101,2018-07-17,Communication,Yes
100530,Project Management Fundamentals,2018-11-05,Technical,Yes
100530,Compliance Basics,2018-12-30,Compliance,Yes
100530,Workplace Safety,2022-02-17,Compliance,No
100530,Foundations of Excellence,2023-01-03,Technical,Yes
100531,Change Management,2024-11-11,Leadership,No
100531,Foundations of Excellence,2025-01-28,Technical,Yes
100531,Business Writing,2025-03-07,Communication,No
100531,Communication Skills 101,2025-07-20,Communication,Yes
100531,Advanced Communication,2025-09-04,Communication,Yes
100531,Project Management Fundamentals,2025-09-07,Technical,Yes
100531,Compliance Basics,2025-09-19,Compliance,Yes
100531,Workplace Safety,2025-10-09,Compliance,No
100531,Budget Planning,2025-11-23,Management,No
100532,Communication Skills 101,2017-03-08,Communication,Yes
100532,Advanced Communication,2019-02-06,Communication,Yes
100532,Project Management Fundamentals,2020-02-02,Technical,Yes
100532,Business Writing,2020-04-06,Communication,No
100532,Excel Advanced,2021-12-11,Technical,No
100532,Performance Management,2023-10-03,Management,No
100532,Python for Data Analysis,2024-07-24,Technical,No
100532,Cross-functional Collaboration,2024-11-19,Communication,Yes
100532,Foundations of Excellence,2024-12-16,Technical,Yes
100532,Data-Driven Decision Making,2026-04-21,Technical,Yes
100533,Project Management Fundamentals,2017-12-28,Technical,Yes
100533,Power BI Fundamentals,2018-12-03,Technical,No
100533,Advanced Communication,2019-01-27,Communication,Yes
100533,Compliance Basics,2019-07-04,Compliance,Yes
100533,Cross-functional Collaboration,2020-04-21,Communication,Yes
100533,Strategic Thinking,2021-02-01,Leadership,Yes
100533,Negotiation Tactics,2021-04-18,Communication,No
100533,People Management Basics,2021-10-25,Management,Yes
100533,Executive Presence,2022-11-02,Leadership,Yes
100533,Coaching Skills,2022-11-20,Leadership,No
100533,Communication Skills 101,2025-08-19,Communication,Yes
100533,Foundations of Excellence,2026-01-29,Technical,Yes
100534,Leadership Essentials,2023-03-11,Leadership,Yes
100534,Business Strategy,2023-09-08,Management,Yes
100534,Project Management Fundamentals,2023-10-06,Technical,Yes
100534,Data-Driven Decision Making,2023-11-09,Technical,Yes
100534,Communication Skills 101,2023-12-10,Communication,Yes
100534,Organizational Leadership,2023-12-18,Management,Yes
100534,Foundations of Excellence,2024-01-07,Technical,Yes
100534,Budget Planning,2024-04-14,Management,No
100534,Compliance Basics,2024-05-10,Compliance,Yes
100534,Advanced Communication,2024-09-17,Communication,Yes
100534,Cross-functional Collaboration,2025-02-28,Communication,Yes
100534,People Management Basics,2025-10-28,Management,Yes
100534,Executive Presence,2025-12-29,Leadership,Yes
100534,Business Writing,2026-05-02,Communication,No
100535,Change Management,2019-05-22,Leadership,No
100535,Data-Driven Decision Making,2020-09-23,Technical,Yes
100535,Cross-functional Collaboration,2021-08-20,Communication,Yes
100535,Compliance Basics,2022-10-02,Compliance,Yes
100535,Communication Skills 101,2024-05-06,Communication,Yes
100535,People Management Basics,2024-06-24,Management,Yes
100535,Leadership Essentials,2024-10-18,Leadership,Yes
100535,Project Management Fundamentals,2025-06-17,Technical,Yes
100535,Anti-Harassment Training,2025-08-10,Compliance,No
100535,Foundations of Excellence,2025-11-14,Technical,Yes
100535,Organizational Leadership,2026-02-07,Management,Yes
100536,Data-Driven Decision Making,2024-03-21,Technical,Yes
100536,Advanced Communication,2024-07-31,Communication,Yes
100536,Budget Planning,2025-01-12,Management,No
100536,Data Privacy & GDPR,2025-02-21,Compliance,No
100536,Anti-Harassment Training,2025-06-19,Compliance,No
100536,Compliance Basics,2025-06-25,Compliance,Yes
100536,Cloud Computing Basics,2025-10-03,Technical,No
100536,Project Management Fundamentals,2025-10-07,Technical,Yes
100536,Foundations of Excellence,2026-03-08,Technical,Yes
100536,Communication Skills 101,2026-04-04,Communication,Yes
100536,Python for Data Analysis,2026-05-26,Technical,No
100537,Conflict Resolution,2025-03-17,Leadership,No
100537,Foundations of Excellence,2025-05-01,Technical,Yes
100537,Compliance Basics,2025-05-29,Compliance,Yes
100537,Project Management Fundamentals,2025-07-09,Technical,Yes
100537,Negotiation Tactics,2025-08-19,Communication,No
100537,Data-Driven Decision Making,2025-10-06,Technical,Yes
100537,Communication Skills 101,2025-10-11,Communication,Yes
100537,Excel Advanced,2026-03-31,Technical,No
100537,Advanced Communication,2026-05-06,Communication,Yes
100537,Business Writing,2026-05-10,Communication,No
100538,Compliance Basics,2023-06-05,Compliance,Yes
100538,Power BI Fundamentals,2023-06-15,Technical,No
100538,Communication Skills 101,2023-08-14,Communication,Yes
100538,Change Management,2023-11-15,Leadership,No
100538,Project Management Fundamentals,2024-01-10,Technical,Yes
100538,Foundations of Excellence,2025-04-17,Technical,Yes
100539,Foundations of Excellence,2024-11-10,Technical,Yes
100539,Advanced Communication,2024-11-22,Communication,Yes
100539,Budget Planning,2025-01-21,Management,No
100539,People Management Basics,2025-01-24,Management,Yes
100539,Leadership Essentials,2025-03-12,Leadership,Yes
100539,Talent Acquisition,2025-03-15,Management,No
100539,Compliance Basics,2025-11-04,Compliance,Yes
100539,Cross-functional Collaboration,2026-01-20,Communication,Yes
100539,Presentation Skills,2026-02-03,Communication,No
100539,Project Management Fundamentals,2026-03-15,Technical,Yes
100539,Strategic Thinking,2026-03-26,Leadership,Yes
100539,Executive Presence,2026-05-18,Leadership,Yes
100540,Data Privacy & GDPR,2022-05-08,Compliance,No
100540,Negotiation Tactics,2022-10-15,Communication,No
100540,Advanced Communication,2023-02-13,Communication,Yes
100540,Compliance Basics,2023-03-25,Compliance,Yes
100540,Communication Skills 101,2024-06-13,Communication,Yes
100540,Foundations of Excellence,2024-09-29,Technical,Yes
100540,Data-Driven Decision Making,2024-11-26,Technical,Yes
100540,Performance Management,2025-09-08,Management,No
100541,Data Privacy & GDPR,2018-06-15,Compliance,No
100541,Foundations of Excellence,2020-05-01,Technical,Yes
100541,Project Management Fundamentals,2020-11-21,Technical,Yes
100541,Change Management,2021-02-10,Leadership,No
100541,Communication Skills 101,2022-12-04,Communication,Yes
100541,Advanced Communication,2023-09-30,Communication,Yes
100541,Presentation Skills,2023-11-02,Communication,No
100541,Coaching Skills,2024-11-04,Leadership,No
100541,Compliance Basics,2025-12-14,Compliance,Yes
100541,SQL Essentials,2026-01-07,Technical,No
100542,Talent Acquisition,2017-08-26,Management,No
100542,Advanced Communication,2018-01-02,Communication,Yes
100542,Communication Skills 101,2018-10-08,Communication,Yes
100542,Organizational Leadership,2019-12-27,Management,Yes
100542,Leadership Essentials,2021-06-17,Leadership,Yes
100542,Strategic Thinking,2022-06-25,Leadership,Yes
100542,Executive Leadership Program,2023-03-13,Leadership,Yes
100542,Foundations of Excellence,2023-07-05,Technical,Yes
100542,Cross-functional Collaboration,2024-08-25,Communication,Yes
100542,Project Management Fundamentals,2025-03-04,Technical,Yes
100542,Executive Presence,2025-09-19,Leadership,Yes
100542,Compliance Basics,2025-12-21,Compliance,Yes
100543,Leadership Essentials,2021-04-22,Leadership,Yes
100543,Project Management Fundamentals,2021-07-04,Technical,Yes
100543,Advanced Communication,2022-09-04,Communication,Yes
100543,Cloud Computing Basics,2023-05-11,Technical,No
100543,Foundations of Excellence,2023-08-15,Technical,Yes
100543,Negotiation Tactics,2023-12-14,Communication,No
100543,People Management Basics,2024-08-12,Management,Yes
100543,SQL Essentials,2024-10-24,Technical,No
100543,Business Writing,2025-03-28,Communication,No
100543,Strategic Thinking,2025-07-08,Leadership,Yes
100543,Data Privacy & GDPR,2025-08-30,Compliance,No
100543,Communication Skills 101,2025-10-21,Communication,Yes
100543,Data-Driven Decision Making,2026-03-09,Technical,Yes
100544,Negotiation Tactics,2024-10-06,Communication,No
100544,Data-Driven Decision Making,2024-12-14,Technical,Yes
100544,People Management Basics,2025-03-01,Management,Yes
100544,Advanced Communication,2025-12-24,Communication,Yes
100544,Communication Skills 101,2026-02-19,Communication,Yes
100544,Project Management Fundamentals,2026-02-22,Technical,Yes
100544,Business Writing,2026-05-07,Communication,No
100544,Compliance Basics,2026-05-12,Compliance,Yes
100544,Foundations of Excellence,2026-05-24,Technical,Yes
100545,Advanced Communication,2018-11-20,Communication,Yes
100545,People Management Basics,2019-07-31,Management,Yes
100545,Negotiation Tactics,2019-10-20,Communication,No
100545,Compliance Basics,2020-09-20,Compliance,Yes
100545,Foundations of Excellence,2020-10-03,Technical,Yes
100545,Data-Driven Decision Making,2021-09-02,Technical,Yes
100545,Communication Skills 101,2023-11-08,Communication,Yes
100545,Leadership Essentials,2024-02-05,Leadership,Yes
100545,Cross-functional Collaboration,2025-08-05,Communication,Yes
100545,Business Writing,2025-10-31,Communication,No
100545,Project Management Fundamentals,2025-11-09,Technical,Yes
100546,Foundations of Excellence,2016-12-20,Technical,Yes
100546,Cloud Computing Basics,2017-11-20,Technical,No
100546,Compliance Basics,2018-05-21,Compliance,Yes
100546,Strategic Thinking,2018-09-06,Leadership,Yes
100546,Data Privacy & GDPR,2019-03-18,Compliance,No
100546,Project Management Fundamentals,2019-11-26,Technical,Yes
100546,Cross-functional Collaboration,2019-12-05,Communication,Yes
100546,Advanced Communication,2022-03-06,Communication,Yes
100546,Data-Driven Decision Making,2022-03-10,Technical,Yes
100546,Workplace Safety,2022-10-30,Compliance,No
100546,Excel Advanced,2024-06-13,Technical,No
100547,Advanced Communication,2017-02-05,Communication,Yes
100547,Communication Skills 101,2017-12-05,Communication,Yes
100547,Power BI Fundamentals,2018-10-09,Technical,No
100547,Compliance Basics,2019-02-26,Compliance,Yes
100547,Foundations of Excellence,2019-06-14,Technical,Yes
100547,SQL Essentials,2019-08-16,Technical,No
100547,Project Management Fundamentals,2020-05-25,Technical,Yes
100547,Performance Management,2020-10-23,Management,No
100547,Strategic Thinking,2023-11-20,Leadership,Yes
100547,Cross-functional Collaboration,2024-02-05,Communication,Yes
100547,Change Management,2024-06-14,Leadership,No
100547,Data-Driven Decision Making,2025-06-28,Technical,Yes
100547,Leadership Essentials,2026-05-22,Leadership,Yes
100548,Workplace Safety,2018-10-01,Compliance,No
100548,Anti-Harassment Training,2019-01-25,Compliance,No
100548,Foundations of Excellence,2019-11-06,Technical,Yes
